8.078078078078069213e-01,6.859859859859859244e-01,1.787181289641639192e-01,9.017910821643285724e-01,7.494701283911211487e-01,4.937042305463359426e-01,8.810650782676523463e-01,3.250001534090560251e-01,8.036929057337220961e-01
8.308308308308273715e-02,5.904104104104104245e-01,1.483967099057321715e-01,4.062124248496993828e-01,3.242898645504847521e-01,5.800537379484748124e-01,2.355120636777818521e-01,4.136364969007961245e-01,1.584062196307092496e-01
2.142142142142148542e-01,5.584784784784785350e-01,2.469573437315217973e-02,1.278056112224448815e-01,8.241726387380025054e-01,3.508771929824561903e-02,2.379043896886794685e-01,3.727274152892237624e-01,2.371234207968899721e-01
9.059059059059052510e-01,3.263129796463129506e-01,1.085482769461553311e-03,7.296467935871743249e-01,1.988912906770434752e-01,5.904325378009588343e-01,8.069306998201322134e-01,3.931819560950099435e-01,8.736637512147725770e-01
6.026026026026023441e-01,4.639172505839171956e-01,2.843243871127950073e-01,1.374498997995991789e-01,6.208738694396925828e-01,8.828301986196723794e-01,3.296627970350248793e-01,4.772726188016775950e-01,6.200194363459677893e-01
2.832832832832828940e-01,3.148548548548548709e-01,6.735560776020046436e-01,5.658567134268537302e-01,5.481902045006402657e-01,6.490174384911227001e-01,9.989977049488828476e-01,6.659091668388257279e-01,2.973760932944602975e-01
4.264264264264256976e-01,9.594928261594928287e-01,8.390541479661219881e-01,5.259018036072145019e-01,8.827542911901957723e-01,4.543490859280333583e-01,5.245562287523676259e-01,5.340912422519903391e-01,4.616132167152585120e-01
6.196196196196174233e-01,2.505839172505831478e-02,3.882383335636481747e-01,6.170966933867735316e-01,2.845784517305507966e-02,6.375849533744271103e-01,1.672514524187129759e-01,9.500002386363093354e-01,5.568513119533540223e-01
8.178178178178180380e-01,1.702168835502168298e-01,4.549414500207127343e-02,3.004759519038076310e-02,6.029080446346321009e-01,4.214741056846320333e-02,4.874658571940920782e-01,6.977275686982797875e-01,7.308066083576303384e-01
5.625625625625623183e-01,1.403003003003002735e-01,5.620878119511261151e-01,9.834669338677355654e-02,7.595312651403356152e-02,1.626363205310573934e-01,9.247810519416114206e-01,5.090910206611316546e-01,5.344995140913524345e-01
9.169169169169172351e-01,7.739939939939939340e-01,5.022280435074308880e-01,5.376753507014028211e-01,8.183211361847513299e-01,1.980928296717770487e-01,1.942847817974127644e-01,4.772726188016775950e-01,9.076773566569500407e-01
6.956956956956962257e-01,1.493626960293626404e-01,8.989479629173494080e-02,1.263026052104208319e-01,2.928620022792821076e-01,9.738686054475527154e-01,7.828051624786189766e-01,6.704548476238981758e-01,6.899902818270161609e-01
7.577577577577579993e-01,5.241041041041041293e-01,2.634218342255520984e-01,7.840180360721443753e-01,2.578581372598326982e-01,7.328381012591538290e-01,2.371352816494548543e-01,4.068183166322007493e-01,7.755102040816336251e-01
3.763763763763767756e-01,1.944811478144810868e-01,1.783676502101874395e-01,8.854834669338675912e-01,4.656651840996399172e-01,4.709973131025763093e-01,1.154207525531247835e-02,7.613636905991612025e-01,3.799805636540343756e-01
1.531531531531539203e-01,6.573907240573902133e-02,6.688396349413300301e-01,8.839428857715430077e-01,4.840196213288638361e-01,9.679679679679680238e-01,8.772949942976001614e-01,8.454543533058288540e-01,1.642371234207982422e-01
3.203203203203291993e-02,6.203003003003001448e-01,8.472553508092052210e-01,3.951277555110220274e-01,4.223488351894891246e-01,1.301301301301300596e-02,3.011680714706827522e-01,5.477276027891810894e-01,8.260447035957194095e-02
5.715715715715724565e-01,7.992592592592593359e-01,7.737028781315277159e-01,2.433366733466933995e-01,7.400214816913641691e-01,5.231547336810494775e-01,3.840167349181868861e-01,5.295455614669177802e-01,6.044703595724008061e-01
5.655655655655649205e-01,8.042575909242576371e-01,3.391112259346274471e-01,5.450400801603206835e-01,6.117399173161527370e-01,7.178757705073494089e-01,7.502353461508914911e-01,3.227276539255330978e-01,5.762876579203123351e-01
1.771771771771774862e-01,4.659125792459126170e-01,6.323578007558329217e-01,8.332915831663326722e-01,1.315920363381720692e-01,1.968810916179337400e-01,9.152581125670524731e-01,4.863639803718225463e-01,2.157434402332361334e-01
7.757757757757762773e-01,7.340006673340006005e-01,6.825703911543175018e-01,6.452780561122244407e-01,2.419217391301298203e-01,3.223223223223223299e-01,2.779680092874795561e-01,5.659089622934176944e-01,7.852283770651116157e-01
5.285285285285276080e-01,8.854854854854855850e-02,2.577961495402725234e-01,6.091558116232465014e-01,9.366917792966714673e-01,1.506769927822559571e-02,8.796286826388405311e-02,8.886366162189508477e-01,4.431486880466480871e-01
8.928928928928914210e-01,9.556823490156822754e-01,6.544099239561239623e-01,5.622119238476953607e-01,4.751384605693754759e-01,7.378957905273694218e-01,8.829778481429813031e-01,3.386365139462467755e-01,8.921282798833830574e-01
6.736736736736743669e-01,1.975308641975307977e-01,4.670379738723084984e-02,9.879509018036072288e-01,7.662254101300607356e-01,5.811074232126863665e-02,4.988906571100901743e-01,6.840912081610889262e-01,6.326530612244913865e-01
2.532532532532539848e-01,1.335135135135135376e-01,5.309552849191989665e-01,3.386898797595190858e-01,5.086128833907234137e-01,6.977503819609082170e-01,4.644467081312266266e-01,9.045454762396645254e-01,2.789115646258520376e-01
2.882882882882895625e-01,8.978912245578911655e-01,1.828457673181553278e-01,6.749874749498997462e-01,7.730879030441543120e-01,7.194036141404562823e-01,7.163618644233439303e-01,1.363636053719078645e-01,3.226433430515074918e-01
9.709709709709697378e-01,3.594194194194194059e-01,1.494841954109302380e-02,2.707540080160320550e-01,2.992723586247202430e-02,7.380538433170011903e-01,9.033996666289385580e-01,3.090912933883422919e-01,9.397473275024297301e-01
4.124124124124132762e-01,3.682682682682682507e-01,4.830618625041805392e-01,4.720691382765531546e-02,9.632626148688545609e-01,4.007691902428744957e-01,4.420234814320864875e-02,7.045457489668751627e-01,4.207968901846464438e-01
6.616616616616615154e-01,9.659259259259259656e-01,6.847633867863490709e-01,3.868862725450901707e-01,1.783957338001066970e-02,9.056951688530635591e-01,4.840621450205027099e-01,3.477271936983650780e-01,6.744412050534512870e-01
6.646646646646641177e-01,6.647047047047046631e-01,8.856898523382931154e-01,4.323647294589180734e-02,1.813522590870417783e-01,8.057004372793846736e-01,4.415757441870297173e-01,5.227273811983224050e-01,7.026239067055397580e-01
2.192192192192193023e-01,3.428094761428095161e-02,4.148867352803910918e-02,6.546968937875751182e-01,2.375388136662856253e-01,2.712712712712713192e-01,8.200773562683895124e-01,7.090907479339210173e-01,2.371234207968899721e-01
1.901901901901912884e-01,1.219085752419084845e-01,7.409321132667291698e-02,2.474574148296593001e-01,1.670356416946218725e-01,5.472841262314946942e-01,2.428267720508320571e-01,7.590911911156382752e-01,2.118561710398449427e-01
4.274274274274266205e-01,9.068601935268600922e-01,6.331448759004809634e-01,2.614854709418837353e-01,4.704491052171713705e-01,1.327643432906590870e-01,3.034072122515455439e-01,3.886362753099374401e-01,4.557823129251716843e-01
1.881881881881894980e-01,4.012879546212880233e-01,8.239715451306484084e-01,2.867484969939879114e-01,5.307256762545433659e-01,9.946788894157317096e-02,9.297970727529840662e-01,6.863637076446118535e-01,1.865889212827998855e-01
8.968968968968972222e-01,2.205538872205531700e-02,1.092672590758962947e-01,3.471943887775551518e-01,8.544574151988520994e-01,7.077603919709183344e-01,1.561548416305635623e-01,9.159093372933323485e-01,8.289601554907692904e-01
7.107107107107206445e-02,9.228428428428429031e-01,4.559147795889181287e-01,8.290455911823646495e-01,5.360701731798215297e-01,3.413413413413413644e-01,4.502945747428011014e-01,2.750003920453653605e-01,1.389698736637510201e-01
6.716716716716726321e-01,6.331398064731398323e-01,7.286853842348651744e-01,1.235846693386773443e-01,2.410159590791802753e-01,8.793003529845634381e-01,3.369906875198583895e-01,5.000003409090133522e-01,7.123420796890198581e-01
4.704704704704848472e-02,5.844644644644644282e-01,2.749455756563454756e-01,7.687750501002004189e-01,7.074848949080488891e-01,8.268795110900374334e-01,2.422885782456063453e-01,4.886364798553454736e-01,1.205053449951405953e-01
9.089089089089079643e-01,3.697630964297630163e-01,4.257055137317561910e-01,8.508642284569138958e-01,5.997379456111375795e-01,2.941362415046626100e-01,2.805517031970256384e-02,6.977275686982797875e-01,8.950437317784242230e-01
9.109109109109207736e-02,5.944411077744410354e-01,1.648111320063200269e-01,4.654559118236472615e-01,1.695416352759275269e-01,4.827985880617459702e-01,7.760909220250815643e-01,3.659092350206283872e-01,1.584062196307092496e-01
8.208208208208185586e-02,1.021888555221888567e-01,4.481121211574922575e-02,9.522294589178357249e-01,4.234933842396569892e-01,7.248300932511458905e-01,6.259612145906885416e-01,7.386366503098521497e-01,1.360544217687076063e-01
8.408408408408407642e-01,1.822622622622622202e-01,9.018419160573338811e-01,1.885395791583166503e-01,6.317785309699910368e-01,9.073810652758020900e-01,7.330731457200637680e-01,9.454545578512368875e-01,7.910592808552006083e-01
1.131131131131138806e-01,5.437370704037370883e-01,1.906003600918843854e-01,9.387775551102205407e-01,1.784622124288174627e-01,3.253253253253253763e-01,2.457418369772781386e-01,4.772726188016775950e-01,1.739552964042762606e-01
5.235235235235231599e-01,4.570570570570570701e-01,8.500411562193815884e-02,4.809744488977955590e-01,2.538248541665689695e-01,5.536589220799746913e-01,8.622264768624391396e-01,4.613637587809638618e-01,5.471331389698739223e-01
3.473473473473465134e-01,4.719519519519518869e-01,4.034310868646619891e-02,1.205035070140280523e-01,8.268475437360290892e-01,1.889784521363468972e-01,1.701892451240959447e-01,4.818182995867500429e-01,3.731778425655976061e-01
1.911911911911921835e-01,9.693760427093760512e-01,1.358195294772660267e-01,5.254759519038076920e-01,3.278864266682668394e-01,4.227385280016859315e-01,3.089705179797181886e-02,1.750001874999573270e-01,2.371234207968899721e-01
7.647647647647641822e-01,5.208408408408409240e-01,5.678356635163558236e-02,4.601077154308617079e-01,2.970195135326634261e-01,7.408987935303724681e-01,7.336131577476044940e-01,4.090908161157236211e-01,7.657920310981534140e-01
4.694694694694684367e-01,2.510643977310644259e-01,3.448450583497038036e-01,2.512775551102204297e-01,4.501083823831067421e-01,1.001001001001000472e-02,4.193347942749633406e-01,7.545455103305658273e-01,4.655004859086497304e-01
9.239239239239235291e-01,7.001668335001662302e-02,7.397384827674593488e-01,2.593562124248497414e-01,1.180281340437709936e-01,3.504030346135609819e-01,7.982405062658209927e-02,9.772729597106909472e-01,8.571428571428577614e-01
6.356356356356360759e-01,1.185251918585251696e-01,8.809814206205669462e-01,6.803982965931862914e-01,3.632646011677281850e-02,1.422475106685630033e-03,4.344142210440141844e-02,9.931818197314046248e-01,5.257531584062200558e-01
4.454454454454448431e-01,9.367701034367700297e-01,2.721237210028891185e-01,8.975701402805611462e-01,8.503892354529402065e-02,1.587903693166851093e-01,3.879677320085765380e-01,3.136362923553881465e-01,4.713313896987365581e-01
3.913913913913923404e-01,1.261461461461461375e-01,4.165610223565380243e-01,3.988476953907815759e-01,7.575159261071763295e-01,4.481323428691850186e-01,5.510995472171880127e-01,8.704545748966875385e-01,3.984450923226448005e-01
6.706706706706849763e-02,9.819552886219553578e-01,6.745614509419873839e-01,7.799348697394790086e-01,4.261886449738447880e-01,4.706285232601022384e-01,6.187487812228544826e-01,3.159094736569377226e-01,1.360544217687076063e-01
8.828828828828825248e-01,2.691291291291291188e-01,8.322448464602643092e-01,9.954534068136271507e-01,7.140913502593954076e-01,2.491438807228280872e-01,5.077967645643016725e-01,9.159093372933323485e-01,8.445092322643341642e-01
5.545545545545551569e-01,5.533066399733066465e-01,9.030275356136484577e-01,7.859093186372744233e-01,8.350133439196407714e-01,1.103735314261630185e-01,6.308231410608688972e-02,6.909093884296844124e-01,5.694849368318755101e-01
8.538538538538544831e-01,9.263263263263263880e-01,7.106307215656579856e-01,2.524048096192385016e-01,5.550998194710392575e-01,2.621568937358411677e-01,1.840504629421291227e-01,4.318185382230593783e-01,8.610301263362489799e-01
7.257257257257251348e-01,3.563963963963964199e-01,7.156876293016263268e-01,6.626127254509018849e-01,4.809971243629701521e-01,9.839312997207734224e-01,1.863318773918146987e-01,8.227273130165198012e-01,7.278911564625847319e-01
3.363363363363367498e-01,5.155021688355020393e-01,6.530460609192163535e-01,2.825150300601202980e-01,8.996907622247806158e-01,6.020757599704967822e-01,8.319458024292356035e-02,6.045455444214671292e-01,3.702623906705563295e-01
6.916916916916926450e-01,5.198198198198198394e-01,1.467404474512229440e-02,9.500751503006011900e-01,3.825419939961858806e-01,7.660818713450292528e-01,6.820051901155981255e-01,3.931819560950099435e-01,6.997084548104962609e-01
1.181181181181183287e-01,6.026626626626626626e-01,1.839592883879371810e-01,1.706663326653306556e-01,1.145747399235452768e-01,6.506506506506506415e-01,7.019701802449236638e-02,4.204546771693914997e-01,1.933916423712344901e-01
2.722722722722731303e-01,8.456589923256589980e-01,8.959298401616599961e-01,1.554108216432865952e-01,9.686860702682020818e-01,4.815341657446920581e-02,1.790953525783074152e-01,5.977273641528717540e-01,3.002915451895058485e-01
6.696696696696685658e-01,7.669536202869535746e-01,7.508076031859525212e-01,7.265405811623246723e-01,3.108513755437685711e-01,6.642958748221905463e-01,9.749667151677469112e-01,5.045453398760590957e-01,6.831875607385814453e-01
3.533533533533541049e-01,4.358224891558224456e-01,3.210445468509988132e-01,2.457540080160320606e-01,8.188912391539326929e-02,7.064959696538644085e-01,2.939001823222425758e-01,5.000003409090133522e-01,4.207968901846464438e-01
7.937937937937944444e-01,2.550817484150817438e-01,8.716346529359108031e-01,4.376377755511022816e-01,3.529005841119050579e-01,4.590379853537748245e-01,6.629838573677324653e-01,9.090911570247369733e-01,7.463556851311952123e-01
1.201201201201290009e-02,1.718184851518184952e-01,9.147275177893006148e-01,1.993236472945892068e-01,7.842885016097750350e-01,3.703703703703703498e-02,5.472485523541206209e-01,9.704547794420955720e-01,0.000000000000000000e+00
2.092092092092081856e-01,3.087220553887219943e-01,6.384961857897876181e-01,8.564378757515029861e-01,7.220521416435136119e-01,9.899373057267795151e-01,3.890495742859726991e-01,8.022727722107335646e-01,2.439261418853267693e-01
2.102102102102113013e-01,1.176976976976977091e-01,1.118567963838601326e-01,5.087424849699399010e-01,7.699847720629153791e-01,2.130024761603709071e-01,8.478507021292745749e-02,8.022727722107335646e-01,1.933916423712344901e-01
4.574574574574577501e-01,4.312979646312980336e-02,1.334042301784244544e-01,5.068762525050100054e-01,4.373358345861154683e-01,7.868394710499972966e-01,9.879765503868039866e-01,6.113637246900625044e-01,4.363459669582134826e-01
3.993993993993994462e-01,4.648715382048715927e-01,8.684402894353694391e-01,6.108717434869739282e-01,8.622706580008003829e-01,5.389073283810126291e-01,8.449579104261867313e-01,6.772730278924935510e-01,4.110787172011662327e-01
5.725725725725734350e-01,7.396529863196530385e-01,8.988438206590210200e-01,2.500751503006011789e-01,1.207207577457678482e-01,1.400874558769295841e-01,1.772321292610607724e-01,5.545457830577764646e-01,5.976676384839660905e-01
9.499499499499488575e-01,4.413213213213212915e-01,5.393167066212466165e-02,9.676102204408818519e-01,3.258721797474304904e-01,2.101048416837890953e-01,1.487105849175731631e-01,5.454544214876314578e-01,9.397473275024297301e-01
9.089089089089079643e-01,6.936936936936937137e-01,5.900620247257759576e-01,6.020791583166334310e-02,1.506680758329078940e-01,9.669142827037564558e-01,3.835539973390311719e-02,5.704546430784901423e-01,9.397473275024297301e-01
7.947947947947954228e-01,5.018351685018273764e-03,6.645377585782187291e-01,1.798972945891783859e-01,1.186478062036590807e-02,2.671092144776355745e-02,8.287552768220746158e-01,6.863637076446118535e-01,6.831875607385814453e-01
2.902902902902913529e-01,9.317717717717717285e-01,6.164080133462300770e-01,9.176352705410820709e-01,5.696568868048387246e-01,4.444444444444444753e-01,8.269902375098353575e-01,3.204544726239835217e-01,3.168124392614184992e-01
8.228228228228224861e-01,5.594928261594929175e-01,2.269880656977426581e-01,7.541207414829658173e-01,6.069107168443216294e-01,8.179231863442389949e-01,3.670363567188542619e-01,5.113635201446545819e-01,8.231292517006802978e-01
6.216216216216214896e-01,4.799332665999333503e-01,7.699116993813549525e-01,2.683491983967936090e-01,9.876932311408852527e-01,5.988093356514408994e-01,2.949424782642886544e-01,7.022725676653255311e-01,6.297376093294457799e-01
8.328328328328336028e-01,5.474674674674675501e-01,8.207591570084739052e-01,4.591182364729459175e-01,2.584975605901316045e-02,7.499604868025920856e-01,3.753019953626240413e-01,6.250000852272533658e-01,8.386783284742472810e-01
4.934934934934941952e-01,9.414948281614948788e-01,7.539098408425959352e-02,4.334669338677354378e-01,6.598105883594372889e-01,4.265844792160581878e-01,4.476249698288734535e-01,4.090908161157236211e-02,5.286686103012634419e-01
9.679679679679671356e-01,8.628628628628623454e-02,9.477986930146583555e-01,1.586297595190380993e-01,2.310302132193330915e-01,8.983193720035824725e-01,4.589056756264117687e-01,9.795454591942137634e-01,9.552964042759967134e-01
8.698698698698688059e-01,7.522055388722055369e-01,3.862135677335247763e-01,8.328782565130259385e-01,5.488623759981316880e-02,8.190295558716611524e-01,9.791313533801434543e-01,3.431821947313192789e-01,8.668610301263379725e-01
6.206206206206205112e-01,8.441041041041041915e-01,4.760723147819910794e-01,3.511648296593186669e-01,3.491573577568895907e-03,2.641062114746325351e-01,5.929804800197822079e-01,3.386365139462467755e-01,6.394557823129259910e-01
1.561561561561565781e-01,8.059059059059059393e-01,1.314996284925214476e-01,7.397294589178354807e-02,7.521828350512396177e-01,9.003740582687951022e-02,2.579052897087252827e-01,1.977272277892664354e-01,1.933916423712344901e-01
3.203203203203202620e-01,1.906840173506840486e-01,1.472351231782603187e-01,7.953156312625250246e-01,6.844061760024417775e-03,2.521995679890416953e-01,8.727971668459886256e-01,5.863635030992038200e-01,3.226433430515074918e-01
8.918918918918905536e-01,5.498965632298964401e-01,4.537418113142539511e-01,6.077279559118236030e-01,2.709800967229268887e-01,1.200674358569095435e-01,8.980654569124444861e-03,4.818182995867500429e-01,8.571428571428577614e-01
5.685685685685676338e-01,8.858725392058725001e-01,7.135807513062853991e-01,1.868361723446893552e-01,1.397063846225145012e-01,6.588693957115009381e-01,8.529980895029025678e-01,4.068183166322007493e-01,5.918367346938772089e-01
4.704704704704715246e-01,5.896696696696696050e-01,4.682836755007344642e-01,5.698146292585171135e-01,5.105108653232163229e-01,4.559296138243507102e-01,4.293604721196062624e-01,4.090908161157236211e-01,5.063168124392618541e-01
2.432432432432428959e-01,9.789522856189523115e-01,1.959777055457747330e-01,1.843436873747494875e-01,1.868148324975549002e-01,2.852852852852852950e-01,3.139460833445835153e-01,2.704547112602928571e-01,3.002915451895058485e-01
2.632632632632628811e-01,3.792592592592592404e-01,5.601351446075331086e-01,6.844063126252504237e-01,3.105458177316691160e-01,8.672883409725514747e-01,9.899725039330423693e-01,5.636364628098947671e-01,3.129251700680272807e-01
9.409409409409408287e-01,8.155955955955954684e-01,6.401143962652984243e-01,9.789078156312625012e-01,7.253241101626985987e-01,5.854802170591644206e-01,7.510840014163953082e-01,4.772726188016775950e-01,9.339164237123428469e-01
3.623623623623620782e-01,6.724057390724058614e-02,7.298009080403835558e-01,8.106588176352705899e-01,9.234413156393146416e-01,5.192560982034666317e-01,1.807262979948189852e-01,9.977275005164770727e-01,3.352769679300289241e-01
8.598598598598599096e-01,2.762295628962294636e-01,5.420043779803200845e-01,5.913326653306613112e-01,2.518524928438194421e-01,1.424582477214056397e-01,2.677977827687979540e-01,8.227273130165198012e-01,8.318756073858126765e-01
3.413413413413411979e-01,9.601067734401068643e-01,8.774786358165250766e-01,4.425976953907815314e-01,7.366625502529045022e-01,4.805331647436911213e-01,4.960246841861478684e-01,5.522726017562269440e-01,3.858114674441212033e-01
6.856856856856851090e-01,5.750884217550883415e-01,3.573721703847457243e-01,4.119363727454909974e-01,3.849745599432211618e-01,5.464411780201253732e-01,5.866821579207901483e-01,3.613635542355558838e-01,7.084548104956265302e-01
4.814814814814813437e-01,9.648848848848848858e-01,7.358872219451775276e-01,6.412575150300601212e-01,9.755963664835856086e-01,2.774353300669090139e-01,1.391399172072468604e-01,4.000001363636053187e-01,4.878522837706513737e-01
6.706706706706694332e-01,9.429162495829163104e-01,2.953834938526032627e-01,8.426352705410822264e-01,3.996612229835077579e-01,8.136030767609715442e-01,4.603057068089241172e-02,3.477271936983650780e-01,6.676384839650144620e-01
1.921921921921930509e-01,6.500500500500500101e-02,6.485138699463467438e-01,4.369614228456913385e-01,4.009670330632187363e-01,2.389758179231863677e-01,6.311108747422101706e-01,9.431820583677139602e-01,2.060252672497581150e-01
5.365365365365368788e-01,2.320253586920252853e-01,8.708155340194716487e-01,2.372870741482965840e-01,7.827520733333713787e-01,7.025973341762815627e-01,5.895713131792480466e-01,9.340906967975689534e-01,5.344995140913524345e-01
8.648648648648643578e-01,1.800400400400399836e-01,2.554869952354912321e-01,3.789078156312625234e-01,5.490332582711955345e-01,8.565934355408039158e-01,8.323758120067218380e-01,7.250002897726612883e-01,8.260447035957236839e-01
1.621621621621619214e-01,8.314981648314982987e-01,7.217699377349450218e-01,4.763276553106212119e-01,6.085608001479816259e-02,7.536483852273325734e-01,4.073922555547828117e-01,4.636362582644867891e-01,2.312925170068031722e-01
4.064064064064056847e-01,5.647714381047714838e-01,9.419286745694626095e-01,7.014529058116232285e-01,9.295382670198941710e-01,2.721669037458511742e-01,1.850491215486162744e-01,6.886362071281347808e-01,4.334305150631678760e-01
3.803803803803825628e-02,9.309976643309972322e-02,9.739243807040413037e-01,2.012024048096192064e-01,4.527242449711663813e-02,3.383910226015489076e-01,3.530378631160421832e-01,9.886361389463320659e-01,4.178814382895987278e-02
7.507507507507561739e-02,4.074541207874540771e-01,4.371711758261769831e-01,3.251878757515030416e-01,9.073140737650039478e-01,9.082766977503820005e-01,7.902416917467706137e-01,5.386362412190360827e-01,1.137026239067059769e-01
7.377377377377379863e-01,8.296563229896561920e-01,3.977553337859512927e-01,4.986973947895791959e-01,5.648217067529968105e-01,9.009009009009012400e-03,1.931983939642291648e-01,3.613635542355558838e-01,7.055393586005831441e-01
9.989989989989991326e-01,3.363363363363363057e-01,1.345838415275317675e-02,6.432740480961924856e-01,4.032756191574988214e-01,5.357989568515884871e-02,5.312754693172712095e-01,4.863639803718225463e-01,9.018464528668610480e-01
6.406406406406405241e-01,8.424424424424423741e-01,3.151324709553248726e-01,7.907815631262523626e-01,7.221480460282311276e-01,3.320162267530688549e-01,5.822706960291388345e-01,2.818185723139607357e-01,6.647230320699710759e-01
7.287287287287277371e-01,8.099899899899899447e-01,3.481135230725166951e-01,4.837174348697396292e-02,7.884994041469439718e-01,9.386755176228860353e-01,7.458802491509983375e-03,3.659092350206283872e-01,7.628765792031100279e-01
5.515515515515524436e-01,5.854521187854521136e-01,2.973882323253569937e-01,6.683366733466934440e-01,6.213851966426075374e-02,4.738422633159475872e-01,5.631416336091122909e-01,4.750001193181546677e-01,5.762876579203123351e-01
7.107107107107095700e-01,9.788788788788788109e-01,8.840275816765698069e-01,3.460546092184368927e-01,9.646218116982765434e-01,4.301670091143775521e-01,8.141435877435452273e-01,5.999998636363946813e-01,7.308066083576303384e-01
2.742742742742749207e-01,9.759426092759426741e-01,6.177298189326617672e-01,9.578031062124248152e-01,7.925652008356228739e-01,4.659923080975713061e-01,3.705809811218519628e-02,3.340908331611743276e-01,3.226433430515074918e-01
2.972972972972975914e-01,1.765098431765098341e-01,6.885986257227365570e-01,3.910195390781563418e-01,8.786921358316382991e-01,4.334861176966440244e-01,7.220233541565242996e-01,8.840909354338782888e-01,2.789115646258520376e-01
8.198198198198176634e-01,1.735001668335001690e-01,3.571318420963025542e-01,6.559368737474947919e-02,3.118345267419689870e-01,9.249249249249248406e-01,2.918665006629693193e-01,8.477275346073784856e-01,7.978620019436331035e-01
3.573573573573576301e-01,5.621021021021019859e-01,7.327188940092154157e-01,9.037575150300601878e-01,2.965464110611782389e-01,9.093830672778041579e-01,2.705196615742800487e-02,5.977273641528717540e-01,3.955296404275992495e-01
3.493493493493505242e-01,5.212679346012679682e-01,5.042808476378722871e-01,5.603206412825652016e-01,6.660460619761655598e-01,4.431800221273906049e-01,8.639956071748871036e-01,4.295453569215098022e-01,3.731778425655976061e-01
7.137137137137143927e-01,4.450583917250583998e-01,1.344456527616713082e-01,2.912074148296592280e-02,3.617277347528499720e-01,7.708761392971918980e-01,6.731240832182172618e-01,3.568185552685100848e-01,7.249757045675413458e-01
9.669669669669661571e-01,6.276943610276942975e-02,7.043040793724231197e-01,7.045215430861724304e-01,2.386525518000953416e-01,6.425899583794321135e-01,1.998226324131758755e-02,9.840911399792863223e-01,8.989310009718176619e-01
6.506506506506494203e-01,4.627894561227893777e-01,7.599881438044370219e-01,8.686998997995992733e-01,3.922707361349392907e-01,2.149517938991622745e-02,6.890139825841575805e-01,6.727273471074211031e-01,5.889212827988337118e-01
